Manufacturer,Model,Sales_in_thousands,__year_resale_value,Vehicle_type,Price_in_thousands,Engine_size,Horsepower,Wheelbase,Width,Length,Curb_weight,Fuel_capacity,Fuel_efficiency,Latest_Launch,Power_perf_factor,Manufacturer_minmax,Model_minmax,Sales_in_thousands_minmax,__year_resale_value_minmax,Vehicle_type_minmax,Price_in_thousands_minmax,Engine_size_minmax,Horsepower_minmax,Wheelbase_minmax,Width_minmax,Length_minmax,Curb_weight_minmax,Fuel_capacity_minmax,Fuel_efficiency_minmax,Latest_Launch_minmax,Power_perf_factor_minmax,Manufacturer_zscore,Model_zscore,Sales_in_thousands_zscore,__year_resale_value_zscore,Vehicle_type_zscore,Price_in_thousands_zscore,Engine_size_zscore,Horsepower_zscore,Wheelbase_zscore,Width_zscore,Length_zscore,Curb_weight_zscore,Fuel_capacity_zscore,Fuel_efficiency_zscore,Latest_Launch_zscore,Power_perf_factor_zscore
19,67,65.005,14.18,0,17.89,3.3,170,116.1,66.5,196.1,3.217,19.4,18,112,67.88927059,0.655172414,0.432258065,0.120075641,0.144574451,0,0.113485872,0.328571429,0.291139241,0.509761388,0.225433526,0.62183755,0.359532227,0.419354839,0.1,0.868217054,0.270598203,0.523357444,-0.237410107,0.177060828,-0.29571167,-1.682042893,-0.663863401,0.230725393,-0.282114545,1.134782772,-1.354512865,0.655841874,-0.257128446,0.376045234,-1.383003859,1.257445915,-0.364967026
20,49,1.112,11.24,1,18.145,3.1,150,107,69.4,192,3.102,15.2,25,80,60.86161155,0.689655172,0.316129032,0.001854007,0.097451515,1,0.116829476,0.3,0.240506329,0.312364425,0.393063584,0.567243675,0.328256731,0.225806452,0.333333333,0.620155039,0.227972242,0.640072101,-0.637959936,-0.765141181,-0.585478346,0.59451516,-0.645934945,0.038045145,-0.637089368,-0.063756554,-0.509068068,0.348633742,-0.441287044,-0.711040374,0.272683767,0.412194607,-0.647115833
20,81,38.554,14.18,1,24.15,3.5,215,109,73.6,195.9,3.455,18,24,63,86.27252291,0.689655172,0.522580645,0.071133183,0.144574451,1,0.195568085,0.357142857,0.405063291,0.355748373,0.63583815,0.619174434,0.424258907,0.35483871,0.3,0.488372093,0.382101022,0.640072101,0.074128648,-0.213000451,-0.29571167,0.59451516,-0.223737373,0.423405642,0.516578807,0.199658682,0.715369225,0.640856111,0.123999783,0.013683364,0.036156964,-0.036845151,0.373089939
20,13,80.255,14.18,1,18.27,2.4,150,107,70.1,186.7,2.958,15,27,12,60.72744693,0.689655172,0.083870968,0.148292815,0.144574451,1,0.118468498,0.2,0.240506329,0.312364425,0.433526012,0.496671105,0.28909437,0.216589862,0.4,0.093023256,0.227158473,0.640072101,-1.439059594,0.401945881,-0.29571167,0.59451516,-0.637146485,-0.636335725,-0.637089368,-0.063756554,-0.304995186,-0.048488964,-0.671885636,-0.762806355,0.745737375,-1.383964423,-0.652502319
20,15,14.69,19.89,1,36.229,4,250,113.8,74.4,205.4,3.967,18.5,22,45,103.4416926,0.689655172,0.096774194,0.026977469,0.236095528,1,0.353950043,0.428571429,0.493670886,0.459869848,0.682080925,0.745672437,0.563502856,0.377880184,0.233333333,0.348837209,0.486239875,0.640072101,-1.394554057,-0.564912379,0.267066466,0.59451516,0.625508998,0.905106263,1.137784747,0.83185525,0.948595376,1.35267983,0.943905888,0.143098318,-0.436896644,-0.512299011,1.062403509
20,21,20.017,19.925,0,31.598,4.3,190,107,67.8,181.2,4.068,17.5,19,124,80.51167259,0.689655172,0.135483871,0.036834052,0.236656515,0,0.293227562,0.471428571,0.341772152,0.312364425,0.300578035,0.423435419,0.5909709,0.331797235,0.133333333,0.96124031,0.347158834,0.640072101,-1.261037448,-0.486357449,0.270516069,-1.682042893,0.299914169,1.194126635,0.072860278,-0.063756554,-0.97552037,-0.460597433,1.105645179,-0.115731589,-1.146477055,1.574415155,0.141801393
20,139,24.361,15.24,0,25.345,3.4,185,120,72.2,201.4,3.948,25,22,89,76.09657042,0.689655172,0.896774194,0.044871783,0.161564353,0,0.211237134,0.342857143,0.329113924,0.594360087,0.554913295,0.69241012,0.5583356,0.677419355,0.233333333,0.689922481,0.320379224,0.640072101,1.364789208,-0.422298389,-0.191237971,-1.682042893,-0.139719705,0.327065517,-0.015883428,1.648442483,0.307223461,1.05296458,0.913479685,1.82549271,-0.436896644,0.649921537,-0.035457606
21,104,32.734,7.75,1,12.64,2,132,105,74.4,174.4,2.559,12.5,29,71,52.08489875,0.724137931,0.670967742,0.060364399,0.041513063,1,0.044646955,0.142857143,0.194936709,0.268980477,0.682080925,0.332889481,0.180581996,0.101382488,0.466666667,0.550387597,0.174737472,0.756786758,0.585942319,-0.298825435,-0.929453073,0.59451516,-1.03297868,-1.021696222,-0.956566709,-0.32717179,0.948595376,-0.970113358,-1.310835902,-1.409881121,1.218790982,0.174467676,-0.999486236
21,22,5.24,9.8,1,16.08,2,132,108,71,186.3,2.942,16,27,22,53.41189767,0.724137931,0.141935484,0.009492072,0.074370893,1,0.089752836,0.142857143,0.194936709,0.334056399,0.485549133,0.491344874,0.284742997,0.262672811,0.4,0.170542636,0.182786327,0.756786758,-1.23878468,-0.704267378,-0.727404881,0.59451516,-0.791120287,-1.021696222,-0.956566709,0.067951064,-0.042615766,-0.078460489,-0.697507702,-0.503976448,0.745737375,-1.119823389,-0.946209439
21,152,24.155,12.025,0,18.85,2.4,150,113.3,76.8,186.3,3.528,20,24,69,60.95118512,0.724137931,0.980645161,0.04449062,0.110033659,0,0.126073559,0.2,0.240506329,0.449023861,0.820809249,0.491344874,0.444112048,0.447004608,0.3,0.534883721,0.228515547,0.756786758,1.654075196,-0.42533618,-0.508108672,-1.682042893,-0.596368036,-0.636335725,-0.637089368,0.766001441,1.648273829,-0.078460489,0.240900458,0.531343177,0.036156964,0.12163947,-0.643519603
21,112,1.872,14.18,1,43,3.5,253,113.3,76.3,165.4,2.85,12,21,90,106.9844563,0.724137931,0.722580645,0.00326024,0.144574451,1,0.442732577,0.357142857,0.501265823,0.449023861,0.791907514,0.213049268,0.2597226,0.078341014,0.2,0.697674419,0.507728354,0.756786758,0.763964465,-0.753933795,-0.29571167,0.59451516,1.101562246,0.423405642,1.191030971,0.766001441,1.502507485,-1.644472671,-0.84483458,-1.539296074,-0.673423448,0.676335641,1.204639572
22,142,51.645,13.79,1,21.61,2.4,150,104.1,68.4,181.9,2.906,15,27,6,62.0158703,0.75862069,0.916129032,0.095355546,0.138323449,1,0.162263161,0.2,0.240506329,0.249457701,0.335260116,0.432756325,0.274952407,0.216589862,0.4,0.046511628,0.234973349,0.873501416,1.431547513,-0.019953224,-0.334150107,0.59451516,-0.402318861,-0.636335725,-0.637089368,-0.445708647,-0.800600757,-0.408147264,-0.75515735,-0.762806355,0.745737375,-1.542449043,-0.600774267
22,73,131.097,10.29,1,19.72,3.4,175,107,70.4,186.3,3.091,15.2,25,28,70.38973726,0.75862069,0.470967742,0.242366098,0.082224715,1,0.137481151,0.342857143,0.303797468,0.312364425,0.450867052,0.491344874,0.325265162,0.225806452,0.333333333,0.217054264,0.285764675,0.873501416,-0.103893498,1.151690525,-0.679110435,0.59451516,-0.535200361,0.327065517,-0.193370839,-0.063756554,-0.217535379,-0.078460489,-0.458902214,-0.711040374,0.272683767,-0.961338769,-0.264577454
22,64,19.911,17.805,1,25.31,3.8,200,101.1,74.5,193.4,3.492,16.8,25,86,81.49272616,0.75862069,0.412903226,0.036637919,0.202676711,1,0.210778208,0.4,0.367088608,0.184381779,0.687861272,0.585885486,0.434321458,0.299539171,0.333333333,0.666666667,0.353109372,0.873501416,-0.304168412,-0.487920585,0.06156867,0.59451516,-0.142180474,0.712426014,0.25034769,-0.840831501,0.977748645,0.45353408,0.18325081,-0.296912523,0.272683767,0.570679227,0.18118906
22,76,92.364,14.01,1,21.665,3.8,195,110.5,72.7,196.5,3.396,18,25,11,78.31816813,0.75862069,0.490322581,0.170698176,0.141849655,1,0.162984331,0.4,0.35443038,0.388286334,0.583815029,0.627163782,0.408213217,0.35483871,0.333333333,0.085271318,0.333854228,0.873501416,-0.037135193,0.580511986,-0.312466886,0.59451516,-0.398451939,0.712426014,0.161603984,0.39722011,0.452989805,0.685813399,0.029518415,0.013683364,0.272683767,-1.410378526,0.053735842
22,19,35.945,13.225,1,23.755,3.8,205,112.2,72.6,202.5,3.59,17.5,24,76,82.6613556,0.75862069,0.122580645,0.066305734,0.129267511,1,0.190388776,0.4,0.379746835,0.42516269,0.578034682,0.707057257,0.46097362,0.331797235,0.3,0.589147287,0.360197643,0.873501416,-1.305542984,-0.251474229,-0.38983656,0.59451516,-0.251508904,0.712426014,0.339091395,0.621123061,0.423836536,1.135386274,0.340185963,-0.115731589,0.036156964,0.306538193,0.228107586
22,96,39.572,14.18,0,25.635,3.4,185,120,72.7,201.3,3.942,25,23,100,76.20843952,0.75862069,0.619354839,0.073016795,0.144574451,0,0.215039664,0.342857143,0.329113924,0.594360087,0.583815029,0.691078562,0.556703835,0.677419355,0.266666667,0.775193798,0.321057761,0.873501416,0.407920173,-0.197988453,-0.29571167,-1.682042893,-0.11933048,0.327065517,-0.015883428,1.648442483,0.452989805,1.045471699,0.90387141,1.82549271,-0.20036984,0.940476674,-0.030966248
23,20,8.982,41.25,1,41.43,2.7,217,95.2,70.1,171,2.778,17,22,46,93.4373307,0.793103448,0.129032258,0.016415919,0.578458086,1,0.422146463,0.242857143,0.410126582,0.056399132,0.433526012,0.287616511,0.24014142,0.30875576,0.233333333,0.356589147,0.425558852,0.990216073,-1.283290216,-0.649085748,2.37231007,0.59451516,0.991179201,-0.347315352,0.552076289,-1.617906449,-0.304995186,-1.224871321,-0.960133877,-0.245146542,-0.436896644,-0.485884908,0.66074504
23,34,1.28,60.625,1,71.02,3.4,300,92.6,69.5,174.5,3.032,17,21,37,134.3909754,0.793103448,0.219354839,0.002164859,0.889004648,1,0.810135711,0.342857143,0.620253165,0,0.398843931,0.334221039,0.309219472,0.30875576,0.2,0.286821705,0.673961405,0.990216073,-0.97175146,-0.762663759,4.281911888,0.59451516,3.07158322,0.327065517,2.025221805,-1.960346256,-0.479914799,-0.962620477,-0.553383582,-0.245146542,-0.673423448,-0.723611838,2.304965672
23,33,1.866,67.55,1,74.97,3.4,300,92.6,69.5,174.5,3.075,17,23,97,135.9147096,0.793103448,0.212903226,0.003249138,1,1,0.861928801,0.342857143,0.620253165,0,0.398843931,0.334221039,0.320913788,0.30875576,0.266666667,0.751937984,0.683203549,0.990216073,-0.994004229,-0.754022274,4.964440538,0.59451516,3.349298525,0.327065517,2.025221805,-1.960346256,-0.479914799,-0.962620477,-0.48452428,-0.245146542,-0.20036984,0.861234364,2.366141062
24,6,9.191,14.18,1,33.12,2.3,170,106.4,70.6,189.2,3.28,18.5,23,32,73.50377819,0.827586207,0.038709677,0.016802633,0.144574451,1,0.313184292,0.185714286,0.291139241,0.299349241,0.462427746,0.529960053,0.37666576,0.377880184,0.266666667,0.248062016,0.304652755,1.10693073,-1.594828972,-0.646003716,-0.29571167,0.59451516,0.406922446,-0.732675849,-0.282114545,-0.142781125,-0.159228841,0.138833067,-0.156241562,0.143098318,-0.20036984,-0.855682355,-0.139553896
24,0,12.115,14.18,1,26.1,2,185,102.6,67.4,182.2,2.99,16.9,23,83,76.02304771,0.827586207,0,0.02221293,0.144574451,1,0.221136826,0.142857143,0.329113924,0.21691974,0.277456647,0.436750999,0.297797117,0.304147465,0.266666667,0.643410853,0.319933275,1.10693073,-1.728345582,-0.602884773,-0.29571167,0.59451516,-0.086637413,-1.021696222,-0.015883428,-0.643270074,-1.092133445,-0.38566862,-0.620641505,-0.271029533,-0.20036984,0.491436917,-0.038409421
25,128,80.62,9.2,1,10.685,1.9,100,102.4,66.4,176.9,2.332,12.1,33,108,39.98642475,0.862068966,0.825806452,0.148968177,0.064753967,1,0.019012653,0.128571429,0.113924051,0.212581345,0.219653179,0.366178429,0.118846886,0.082949309,0.6,0.837209302,0.101354704,1.223645387,1.120008757,0.407328375,-0.786540937,0.59451516,-1.170430179,-1.118036346,-1.524526426,-0.669611598,-1.383666134,-0.782791327,-1.674348961,-1.513413084,2.164898197,1.151789501,-1.485219818
25,127,24.546,10.59,1,12.535,1.9,100,102.4,66.4,180,2.367,12.1,33,53,40.70007242,0.862068966,0.819354839,0.04521409,0.087033178,1,0.043270176,0.128571429,0.113924051,0.212581345,0.219653179,0.407456724,0.128365515,0.082949309,0.6,0.410852713,0.105683303,1.223645387,1.097755989,-0.419570275,-0.649542407,0.59451516,-1.040360985,-1.118036346,-1.524526426,-0.669611598,-1.383666134,-0.550512008,-1.618300692,-1.513413084,2.164898197,-0.300986184,-1.456568053
25,132,5.223,10.79,1,14.29,1.9,124,102.4,66.4,176.9,2.452,12.1,31,1,49.86577367,0.862068966,0.851612903,0.009460617,0.09023882,1,0.066282043,0.128571429,0.174683544,0.212581345,0.219653179,0.366178429,0.151482187,0.082949309,0.533333333,0.007751938,0.161277465,1.223645387,1.20901983,-0.70451807,-0.629830388,0.59451516,-0.916971021,-1.118036346,-1.098556638,-0.669611598,-1.383666134,-0.782791327,-1.482183467,-1.513413084,1.69184459,-1.67451956,-1.088580412
25,86,8.472,14.18,1,18.835,2.2,137,106.5,69,190.4,3.075,13.1,27,116,56.29524304,0.862068966,0.55483871,0.015472263,0.144574451,1,0.125876877,0.171428571,0.207594937,0.301518438,0.369942197,0.545938748,0.320913788,0.129032258,0.4,0.899224806,0.200275133,1.223645387,0.18539249,-0.656606494,-0.29571167,0.59451516,-0.597422651,-0.829015974,-0.867823003,-0.129610363,-0.625681143,0.228747642,-0.48452428,-1.254583177,0.745737375,1.363102328,-0.830447924
25,84,49.989,14.18,1,15.01,2.2,137,106.5,69,190.4,2.91,13.1,28,41,54.81972825,0.862068966,0.541935484,0.092291438,0.144574451,1,0.075722809,0.171428571,0.207594937,0.301518438,0.369942197,0.545938748,0.27604025,0.129032258,0.433333333,0.317829457,0.191325462,1.223645387,0.140886953,-0.044373529,-0.29571167,0.59451516,-0.866349497,-0.829015974,-0.867823003,-0.129610363,-0.625681143,0.228747642,-0.748751834,-1.254583177,0.982264179,-0.617955425,-0.889687386
26,106,47.107,14.18,1,22.695,2.5,165,103.5,67.5,185.8,3.415,16.9,25,104,67.7659076,0.896551724,0.683870968,0.086958855,0.144574451,1,0.176489871,0.214285714,0.278481013,0.236442516,0.283236994,0.484687084,0.413380473,0.304147465,0.333333333,0.80620155,0.26984995,1.340360044,0.630447855,-0.086873117,-0.29571167,0.59451516,-0.326035036,-0.539995601,-0.370858251,-0.524733218,-1.062980176,-0.115924895,0.059944618,-0.271029533,0.272683767,1.046133088,-0.369919845
26,66,33.028,14.18,0,20.095,2.5,165,99.4,68.3,175.2,3.125,15.9,24,121,66.76294331,0.896551724,0.425806452,0.060908389,0.144574451,0,0.142398217,0.214285714,0.278481013,0.147505423,0.329479769,0.343541944,0.33451183,0.258064516,0.3,0.937984496,0.263766514,1.340360044,-0.259662876,-0.294489946,-0.29571167,-1.682042893,-0.508834984,-0.539995601,-0.370858251,-1.064734452,-0.829754025,-0.910170308,-0.404455325,-0.529859439,0.036156964,1.495172845,-0.410187191
27,45,142.535,10.025,1,13.108,1.8,120,97,66.7,174,2.42,13.2,33,64,47.96897242,0.931034483,0.290322581,0.263529904,0.07797724,1,0.050783452,0.114285714,0.164556962,0.095444685,0.23699422,0.327563249,0.14277944,0.133640553,0.6,0.496124031,0.1497725,1.457074702,-0.726971009,1.320361688,-0.70522886,0.59451516,-1.000074689,-1.214376471,-1.169551603,-1.380832736,-1.296206328,-1.000084883,-1.533427599,-1.228700187,2.164898197,-0.010431047,-1.164733823
27,31,247.994,13.245,1,17.518,2.2,133,105.2,70.1,188.5,2.998,18.5,27,42,54.37241965,0.931034483,0.2,0.458661377,0.129588075,1,0.108608143,0.171428571,0.197468354,0.273318872,0.433526012,0.520639148,0.299972804,0.377880184,0.4,0.325581395,0.188612331,1.457074702,-1.038509765,2.875519244,-0.387865358,0.59451516,-0.690017855,-0.829015974,-0.938817968,-0.300830267,-0.304995186,0.086382899,-0.607830472,0.143098318,0.745737375,-0.591541321,-0.907646081
27,16,63.849,18.14,1,25.545,3,210,107.1,71.7,191.9,3.417,18.5,26,115,84.91189826,0.931034483,0.103225806,0.117936686,0.208046161,1,0.213859569,0.285714286,0.392405063,0.314533623,0.526011561,0.565912117,0.413924395,0.377880184,0.366666667,0.891472868,0.373848212,1.457074702,-1.372301289,0.160013804,0.094586302,0.59451516,-0.125658171,-0.05829498,0.427835101,-0.050585792,0.161457117,0.341140861,0.063147376,0.143098318,0.509210571,1.336688225,0.318463126
27,37,33.269,15.445,1,16.875,1.8,140,102.4,68.3,170.5,2.425,14.5,31,40,56.49603034,0.931034483,0.238709677,0.061354313,0.164850136,1,0.100177014,0.114285714,0.215189873,0.212581345,0.329479769,0.280958722,0.144139244,0.193548387,0.533333333,0.310077519,0.201492999,1.457074702,-0.904993155,-0.290936025,-0.171033151,0.59451516,-0.735225688,-1.214376471,-0.814576779,-0.669611598,-0.829754025,-1.262335727,-1.525420703,-0.892221308,1.69184459,-0.644369528,-0.822386648
27,144,84.087,9.575,0,11.528,2.4,142,103.3,66.5,178.7,2.58,15.1,23,107,55.29711658,0.931034483,0.929032258,0.155383189,0.070764546,0,0.030066216,0.2,0.220253165,0.232104121,0.225433526,0.390146471,0.186293174,0.221198157,0.266666667,0.829457364,0.19422104,1.457074702,1.47605305,0.458454702,-0.749580902,-1.682042893,-1.111160811,-0.636335725,-0.779079297,-0.551074741,-1.354512865,-0.647919464,-1.277206941,-0.736923364,-0.20036984,1.125375398,-0.870521039
27,138,65.119,14.18,0,22.368,3,194,114.2,73.4,193.5,3.759,20.9,22,18,78.02721947,0.931034483,0.890322581,0.120286575,0.144574451,0,0.17220219,0.285714286,0.351898734,0.468546638,0.624277457,0.587217044,0.506935001,0.488479263,0.233333333,0.139534884,0.332089492,1.457074702,1.34253644,0.178741936,-0.29571167,-1.682042893,-0.349025645,-0.05829498,0.143855243,0.884538297,0.657062687,0.461026961,0.610819033,0.764290093,-0.436896644,-1.225479802,0.042054738
27,114,25.106,13.325,0,16.888,2,127,94.9,66.7,163.8,2.668,15.3,27,81,51.95510887,0.931034483,0.735483871,0.046250261,0.130870332,0,0.100347473,0.142857143,0.182278481,0.04989154,0.23699422,0.191744341,0.210225727,0.230414747,0.4,0.627906977,0.173950237,1.457074702,0.808470001,-0.411312201,-0.37998055,-1.682042893,-0.734311688,-1.021696222,-1.045310414,-1.657418734,-1.296206328,-1.764358771,-1.136285579,-0.685157383,0.745737375,0.43860871,-1.004697083
27,5,68.411,19.425,0,22.288,2.7,150,105.3,66.5,183.3,3.44,18.5,23,62,62.35557713,0.931034483,0.032258065,0.126377784,0.228642411,0,0.171153216,0.242857143,0.240506329,0.275488069,0.225433526,0.451398136,0.420179494,0.377880184,0.266666667,0.480620155,0.237033826,1.457074702,-1.61708174,0.227287615,0.221236022,-1.682042893,-0.354650259,-0.347315352,-0.637089368,-0.287659505,-1.354512865,-0.303246927,0.099979096,0.143098318,-0.20036984,-0.063259254,-0.587135603
27,88,9.835,34.08,0,51.728,4.7,230,112.2,76.4,192.5,5.115,25.4,15,126,102.5289842,0.931034483,0.567741935,0.017994231,0.463535823,0,0.557175638,0.528571429,0.443037975,0.42516269,0.797687861,0.573901465,0.875713897,0.695852535,0,0.976744186,0.480703881,1.457074702,0.229898026,-0.636506931,1.665634197,-1.682042893,1.715207609,1.579487132,0.782809924,0.621123061,1.531660754,0.386098149,2.78228911,1.929024672,-2.09258427,1.627243362,1.025759787
28,72,9.761,11.425,1,14.9,2,115,98.9,68.3,163.3,2.767,14.5,26,5,46.94387676,0.965517241,0.464516129,0.017857308,0.100416733,1,0.074280469,0.142857143,0.151898734,0.136659436,0.329479769,0.185086551,0.23714985,0.193548387,0.366666667,0.03875969,0.143554827,1.573789359,-0.126146266,-0.637598177,-0.567244729,0.59451516,-0.874083341,-1.021696222,-1.258295308,-1.130588262,-0.829754025,-1.801823177,-0.977749047,-0.892221308,0.509210571,-1.568863146,-1.205889707
28,82,83.721,13.24,1,16.7,2,115,98.9,68.3,172.3,2.853,14.5,26,112,47.63823666,0.965517241,0.529032258,0.154705977,0.129507934,1,0.097882384,0.142857143,0.151898734,0.136659436,0.329479769,0.304926764,0.260538482,0.193548387,0.366666667,0.868217054,0.147766436,1.573789359,0.096381417,0.453057461,-0.388358158,0.59451516,-0.747529531,-1.021696222,-1.258295308,-1.130588262,-0.829754025,-1.127463865,-0.840030443,-0.892221308,0.509210571,1.257445915,-1.178012313
28,108,51.102,16.725,1,21.2,1.8,150,106.4,68.5,184.1,3.043,16.4,27,16,61.70138136,0.965517241,0.696774194,0.094350829,0.185366245,1,0.15688717,0.114285714,0.240506329,0.299349241,0.341040462,0.462050599,0.312211042,0.281105991,0.4,0.124031008,0.23306583,1.573789359,0.674953392,-0.027960606,-0.044876231,0.59451516,-0.431145006,-1.214376471,-0.637089368,-0.142781125,-0.771447488,-0.243303877,-0.535768412,-0.400444486,0.745737375,-1.278308009,-0.613400474
28,29,9.569,16.575,1,19.99,2,115,97.4,66.7,160.4,3.079,13.7,26,80,48.90737225,0.965517241,0.187096774,0.017502049,0.182962013,1,0.141021438,0.142857143,0.151898734,0.104121475,0.23699422,0.146471372,0.322001632,0.156682028,0.366666667,0.620155039,0.155464323,1.573789359,-1.083015302,-0.640429516,-0.059660245,0.59451516,-0.516217289,-1.021696222,-1.258295308,-1.328149689,-1.296206328,-2.019116734,-0.478118764,-1.099285233,0.509210571,0.412194607,-1.127058633
28,70,5.596,13.76,1,17.5,2,115,98.9,68.3,163.3,2.762,14.6,26,63,47.94684106,0.965517241,0.451612903,0.010150781,0.137842603,1,0.108372124,0.142857143,0.151898734,0.136659436,0.329479769,0.185086551,0.235790046,0.198156682,0.366666667,0.488372093,0.149638263,1.573789359,-0.170651803,-0.699017603,-0.337106909,0.59451516,-0.691283393,-1.021696222,-1.258295308,-1.130588262,-0.829754025,-1.801823177,-0.985755942,-0.866338317,0.509210571,-0.036845151,-1.16562236
28,18,49.463,14.18,1,15.9,2,115,98.9,67.9,161.1,2.769,14.5,26,13,47.32963226,0.965517241,0.116129032,0.091318177,0.144574451,1,0.087392644,0.142857143,0.151898734,0.136659436,0.306358382,0.155792277,0.237693772,0.193548387,0.366666667,0.100775194,0.14589461,1.573789359,-1.327795753,-0.05213022,-0.29571167,0.59451516,-0.803775668,-1.021696222,-1.258295308,-1.130588262,-0.946367101,-1.966666565,-0.974546289,-0.892221308,0.509210571,-1.357550319,-1.190402266
29,124,16.957,14.18,1,23.4,1.9,160,100.5,67.6,176.6,2.998,15.8,25,45,66.1130568,1,0.8,0.031172114,0.144574451,1,0.185733954,0.128571429,0.265822785,0.171366594,0.289017341,0.362183755,0.299972804,0.253456221,0.333333333,0.348837209,0.259824656,1.690504016,1.030997684,-0.531481925,-0.29571167,0.59451516,-0.276468127,-1.118036346,-0.459601956,-0.919856072,-1.033826908,-0.805269971,-0.607830472,-0.55574243,0.272683767,-0.512299011,-0.436279052
29,148,3.545,14.18,1,24.4,1.9,160,100.5,67.6,176.6,3.042,15.8,25,124,66.4988123,1,0.95483871,0.006355803,0.144574451,1,0.198846129,0.128571429,0.265822785,0.171366594,0.289017341,0.362183755,0.311939081,0.253456221,0.333333333,0.96124031,0.262164439,1.690504016,1.565064123,-0.729262799,-0.29571167,0.59451516,-0.206160455,-1.118036346,-0.459601956,-0.919856072,-1.033826908,-0.805269971,-0.537369791,-0.55574243,0.272683767,1.574415155,-0.420791611
29,125,15.245,14.18,1,27.5,2.4,168,104.9,69.3,185.9,3.208,17.9,25,26,70.65449545,1,0.806451613,0.028004389,0.144574451,1,0.23949387,0.2,0.286075949,0.26681128,0.387283237,0.486018642,0.35708458,0.350230415,0.333333333,0.201550388,0.287370554,1.690504016,1.053250452,-0.556728037,-0.29571167,0.59451516,0.011793328,-0.636335725,-0.317612027,-0.340342552,-0.538221337,-0.108432014,-0.271540858,-0.012199626,0.272683767,-1.014166975,-0.253947853
29,149,17.531,14.18,1,28.8,2.4,168,104.9,69.3,186.2,3.259,17.9,25,89,71.1559776,1,0.961290323,0.03223419,0.144574451,1,0.256539697,0.2,0.286075949,0.26681128,0.387283237,0.490013316,0.370954583,0.350230415,0.333333333,0.689922481,0.290412273,1.690504016,1.587316891,-0.523017399,-0.29571167,0.59451516,0.103193302,-0.636335725,-0.317612027,-0.340342552,-0.538221337,-0.08595337,-0.189870523,-0.012199626,0.272683767,0.649921537,-0.23381418
29,24,3.493,14.18,1,45.5,2.3,236,104.9,71.5,185.7,3.601,18.5,23,71,101.6233572,1,0.15483871,0.006259587,0.144574451,1,0.475513014,0.185714286,0.458227848,0.26681128,0.514450867,0.483355526,0.463965189,0.377880184,0.266666667,0.550387597,0.47521084,1.690504016,-1.194279143,-0.73002962,-0.29571167,0.59451516,1.277331427,-0.732675849,0.889302371,-0.340342552,0.103150579,-0.123417777,0.357801133,0.143098318,-0.20036984,0.174467676,0.989400371
29,126,18.969,14.18,1,36,2.9,201,109.9,72.1,189.8,3.6,21.1,24,22,85.73565451,1,0.812903226,0.03489493,0.144574451,1,0.350947355,0.271428571,0.369620253,0.37527115,0.549132948,0.537949401,0.463693228,0.497695853,0.3,0.170542636,0.37884467,1.690504016,1.075503221,-0.501811845,-0.29571167,0.59451516,0.609408541,-0.154635104,0.268096431,0.318195539,0.278070192,0.183790355,0.356199754,0.816056075,0.036156964,-1.119823389,0.351535567
